"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","CPI","FOOD","AGRWTH","A","2006",2.556108,
"BEL","CPI","FOOD","AGRWTH","A","2007",3.906927,
"BEL","CPI","FOOD","AGRWTH","A","2008",6.075796,
"BEL","CPI","FOOD","AGRWTH","A","2009",0.8468629,
"BEL","CPI","FOOD","AGRWTH","A","2010",1.660945,
"BEL","CPI","FOOD","AGRWTH","A","2011",2.720884,
"BEL","CPI","FOOD","AGRWTH","A","2012",3.100204,
"BEL","CPI","FOOD","AGRWTH","A","2013",3.421529,
"BEL","CPI","FOOD","AGRWTH","A","2014",-0.3758333,
"BEL","CPI","FOOD","AGRWTH","A","2015",1.202018,
"BEL","CPI","FOOD","AGRWTH","A","2016",2.240755,
"BEL","CPI","FOOD","AGRWTH","A","2017",1.260338,
"BEL","CPI","FOOD","AGRWTH","A","2018",2.159577,
"BEL","CPI","FOOD","AGRWTH","A","2019",0.7736732,
"BEL","CPI","FOOD","AGRWTH","A","2020",2.881715,
"BEL","CPI","FOOD","AGRWTH","A","2021",-0.3942201,
"BEL","CPI","FOOD","AGRWTH","A","2022",8.794951,
"BEL","CPI","TOT","AGRWTH","A","1956",2.818881,
"BEL","CPI","TOT","AGRWTH","A","1957",3.167712,
"BEL","CPI","TOT","AGRWTH","A","1958",1.288965,
"BEL","CPI","TOT","AGRWTH","A","1959",1.229477,
"BEL","CPI","TOT","AGRWTH","A","1960",0.2994558,
"BEL","CPI","TOT","AGRWTH","A","1961",0.99268,
"BEL","CPI","TOT","AGRWTH","A","1962",1.404604,
"BEL","CPI","TOT","AGRWTH","A","1963",2.148015,
"BEL","CPI","TOT","AGRWTH","A","1964",4.168749,
"BEL","CPI","TOT","AGRWTH","A","1965",4.065199,
"BEL","CPI","TOT","AGRWTH","A","1966",4.174351,
"BEL","CPI","TOT","AGRWTH","A","1967",2.730299,
"BEL","CPI","TOT","AGRWTH","A","1968",2.701455,
"BEL","CPI","TOT","AGRWTH","A","1969",3.753992,
"BEL","CPI","TOT","AGRWTH","A","1970",3.90847,
"BEL","CPI","TOT","AGRWTH","A","1971",4.343628,
"BEL","CPI","TOT","AGRWTH","A","1972",5.448432,
"BEL","CPI","TOT","AGRWTH","A","1973",6.955278,
"BEL","CPI","TOT","AGRWTH","A","1974",12.67789,
"BEL","CPI","TOT","AGRWTH","A","1975",12.7682,
"BEL","CPI","TOT","AGRWTH","A","1976",9.068606,
"BEL","CPI","TOT","AGRWTH","A","1977",7.095997,
"BEL","CPI","TOT","AGRWTH","A","1978",4.470595,
"BEL","CPI","TOT","AGRWTH","A","1979",4.469084,
"BEL","CPI","TOT","AGRWTH","A","1980",6.64869,
"BEL","CPI","TOT","AGRWTH","A","1981",7.627487,
"BEL","CPI","TOT","AGRWTH","A","1982",8.726549,
"BEL","CPI","TOT","AGRWTH","A","1983",7.66161,
"BEL","CPI","TOT","AGRWTH","A","1984",6.341776,
"BEL","CPI","TOT","AGRWTH","A","1985",4.86873,
"BEL","CPI","TOT","AGRWTH","A","1986",1.294371,
"BEL","CPI","TOT","AGRWTH","A","1987",1.55338,
"BEL","CPI","TOT","AGRWTH","A","1988",1.160936,
"BEL","CPI","TOT","AGRWTH","A","1989",3.107053,
"BEL","CPI","TOT","AGRWTH","A","1990",3.44831,
"BEL","CPI","TOT","AGRWTH","A","1991",3.215311,
"BEL","CPI","TOT","AGRWTH","A","1992",2.427956,
"BEL","CPI","TOT","AGRWTH","A","1993",2.754426,
"BEL","CPI","TOT","AGRWTH","A","1994",2.377545,
"BEL","CPI","TOT","AGRWTH","A","1995",1.467961,
"BEL","CPI","TOT","AGRWTH","A","1996",2.077025,
"BEL","CPI","TOT","AGRWTH","A","1997",1.62816,
"BEL","CPI","TOT","AGRWTH","A","1998",0.9492503,
"BEL","CPI","TOT","AGRWTH","A","1999",1.120848,
"BEL","CPI","TOT","AGRWTH","A","2000",2.544518,
"BEL","CPI","TOT","AGRWTH","A","2001",2.469258,
"BEL","CPI","TOT","AGRWTH","A","2002",1.645214,
"BEL","CPI","TOT","AGRWTH","A","2003",1.588964,
"BEL","CPI","TOT","AGRWTH","A","2004",2.097283,
"BEL","CPI","TOT","AGRWTH","A","2005",2.781433,
"BEL","CPI","TOT","AGRWTH","A","2006",1.791208,
"BEL","CPI","TOT","AGRWTH","A","2007",1.823056,
"BEL","CPI","TOT","AGRWTH","A","2008",4.489444,
"BEL","CPI","TOT","AGRWTH","A","2009",-0.05314567,
"BEL","CPI","TOT","AGRWTH","A","2010",2.189299,
"BEL","CPI","TOT","AGRWTH","A","2011",3.532082,
"BEL","CPI","TOT","AGRWTH","A","2012",2.839664,
"BEL","CPI","TOT","AGRWTH","A","2013",1.113096,
"BEL","CPI","TOT","AGRWTH","A","2014",0.3400028,
"BEL","CPI","TOT","AGRWTH","A","2015",0.5614291,
"BEL","CPI","TOT","AGRWTH","A","2016",1.973853,
"BEL","CPI","TOT","AGRWTH","A","2017",2.125971,
"BEL","CPI","TOT","AGRWTH","A","2018",2.053165,
"BEL","CPI","TOT","AGRWTH","A","2019",1.43682,
"BEL","CPI","TOT","AGRWTH","A","2020",0.7407918,
"BEL","CPI","TOT","AGRWTH","A","2021",2.440248,
"BEL","CPI","TOT","AGRWTH","A","2022",9.597511,
"CAN","CPI","ENRG","AGRWTH","A","1962",-0.4366812,
"CAN","CPI","ENRG","AGRWTH","A","1963",-1.608187,
"CAN","CPI","ENRG","AGRWTH","A","1964",0.371471,
"CAN","CPI","ENRG","AGRWTH","A","1965",0.07401925,
"CAN","CPI","ENRG","AGRWTH","A","1966",1.183432,
"CAN","CPI","ENRG","AGRWTH","A","1967",3.80117,
"CAN","CPI","ENRG","AGRWTH","A","1968",3.661972,
"CAN","CPI","ENRG","AGRWTH","A","1969",2.513587,
"CAN","CPI","ENRG","AGRWTH","A","1970",3.114645,
"CAN","CPI","ENRG","AGRWTH","A","1971",4.948586,
"CAN","CPI","ENRG","AGRWTH","A","1972",2.755664,
"CAN","CPI","ENRG","AGRWTH","A","1973",9.117997,
"CAN","CPI","ENRG","AGRWTH","A","1974",15.12835,
"CAN","CPI","ENRG","AGRWTH","A","1975",13.70968,
"CAN","CPI","ENRG","AGRWTH","A","1976",15.35252,
"CAN","CPI","ENRG","AGRWTH","A","1977",12.1519,
"CAN","CPI","ENRG","AGRWTH","A","1978",9.287327,
"CAN","CPI","ENRG","AGRWTH","A","1979",9.737386,
"CAN","CPI","ENRG","AGRWTH","A","1980",16.0527,
"CAN","CPI","ENRG","AGRWTH","A","1981",30.05097,
"CAN","CPI","ENRG","AGRWTH","A","1982",19.79334,
"CAN","CPI","ENRG","AGRWTH","A","1983",7.778108,
"CAN","CPI","ENRG","AGRWTH","A","1984",5.505726,
"CAN","CPI","ENRG","AGRWTH","A","1985",5.58462,
"CAN","CPI","ENRG","AGRWTH","A","1986",-7.147281,
"CAN","CPI","ENRG","AGRWTH","A","1987",2.601388,
"CAN","CPI","ENRG","AGRWTH","A","1988",0.5981017,
"CAN","CPI","ENRG","AGRWTH","A","1989",3.438025,
"CAN","CPI","ENRG","AGRWTH","A","1990",9.983756,
"CAN","CPI","ENRG","AGRWTH","A","1991",4.907976,
"CAN","CPI","ENRG","AGRWTH","A","1992",0.2815681,
"CAN","CPI","ENRG","AGRWTH","A","1993",1.231102,
"CAN","CPI","ENRG","AGRWTH","A","1994",0.5653936,
"CAN","CPI","ENRG","AGRWTH","A","1995",1.304763,
"CAN","CPI","ENRG","AGRWTH","A","1996",2.910995,
"CAN","CPI","ENRG","AGRWTH","A","1997",2.401302,
"CAN","CPI","ENRG","AGRWTH","A","1998",-4.054054,
"CAN","CPI","ENRG","AGRWTH","A","1999",5.664872,
"CAN","CPI","ENRG","AGRWTH","A","2000",16.23052,
"CAN","CPI","ENRG","AGRWTH","A","2001",3.238047,
"CAN","CPI","ENRG","AGRWTH","A","2002",-1.97664,
"CAN","CPI","ENRG","AGRWTH","A","2003",7.882677,
"CAN","CPI","ENRG","AGRWTH","A","2004",6.758322,
"CAN","CPI","ENRG","AGRWTH","A","2005",9.665751,
"CAN","CPI","ENRG","AGRWTH","A","2006",5.165589,
"CAN","CPI","ENRG","AGRWTH","A","2007",2.327332,
"CAN","CPI","ENRG","AGRWTH","A","2008",9.81486,
"CAN","CPI","ENRG","AGRWTH","A","2009",-13.45392,
"CAN","CPI","ENRG","AGRWTH","A","2010",6.643876,
"CAN","CPI","ENRG","AGRWTH","A","2011",12.25428,
"CAN","CPI","ENRG","AGRWTH","A","2012",1.691901,
"CAN","CPI","ENRG","AGRWTH","A","2013",1.504795,
"CAN","CPI","ENRG","AGRWTH","A","2014",3.528736,
"CAN","CPI","ENRG","AGRWTH","A","2015",-9.569909,
"CAN","CPI","ENRG","AGRWTH","A","2016",-2.960691,
"CAN","CPI","ENRG","AGRWTH","A","2017",5.291887,
"CAN","CPI","ENRG","AGRWTH","A","2018",6.695771,
"CAN","CPI","ENRG","AGRWTH","A","2019",-2.204378,
"CAN","CPI","ENRG","AGRWTH","A","2020",-7.609435,
"CAN","CPI","ENRG","AGRWTH","A","2021",18.84977,
"CAN","CPI","ENRG","AGRWTH","A","2022",22.55191,
"CAN","CPI","FOOD","AGRWTH","A","1962",1.899078,
"CAN","CPI","FOOD","AGRWTH","A","1963",3.194888,
"CAN","CPI","FOOD","AGRWTH","A","1964",1.135191,
"CAN","CPI","FOOD","AGRWTH","A","1965",2.653061,
"CAN","CPI","FOOD","AGRWTH","A","1966",6.361829,
"CAN","CPI","FOOD","AGRWTH","A","1967",0.1869159,
"CAN","CPI","FOOD","AGRWTH","A","1968",3.311567,
"CAN","CPI","FOOD","AGRWTH","A","1969",3.927765,
"CAN","CPI","FOOD","AGRWTH","A","1970",1.607298,
"CAN","CPI","FOOD","AGRWTH","A","1971",0.5130398,
"CAN","CPI","FOOD","AGRWTH","A","1972",7.698852,
"CAN","CPI","FOOD","AGRWTH","A","1973",15.0079,
"CAN","CPI","FOOD","AGRWTH","A","1974",15.7967,
"CAN","CPI","FOOD","AGRWTH","A","1975",12.54448,
"CAN","CPI","FOOD","AGRWTH","A","1976",1.581028,
"CAN","CPI","FOOD","AGRWTH","A","1977",8.819715,
"CAN","CPI","FOOD","AGRWTH","A","1978",17.42551,
"CAN","CPI","FOOD","AGRWTH","A","1979",13.4795,
"CAN","CPI","FOOD","AGRWTH","A","1980",11.1449,
"CAN","CPI","FOOD","AGRWTH","A","1981",11.9427,
"CAN","CPI","FOOD","AGRWTH","A","1982",6.383896,
"CAN","CPI","FOOD","AGRWTH","A","1983",2.919313,
"CAN","CPI","FOOD","AGRWTH","A","1984",6.066973,
"CAN","CPI","FOOD","AGRWTH","A","1985",2.451405,
"CAN","CPI","FOOD","AGRWTH","A","1986",5.039275,
"CAN","CPI","FOOD","AGRWTH","A","1987",4.544409,
"CAN","CPI","FOOD","AGRWTH","A","1988",1.991856,
"CAN","CPI","FOOD","AGRWTH","A","1989",3.118256,
"CAN","CPI","FOOD","AGRWTH","A","1990",3.902898,
"CAN","CPI","FOOD","AGRWTH","A","1991",2.296072,
"CAN","CPI","FOOD","AGRWTH","A","1992",-1.427446,
"CAN","CPI","FOOD","AGRWTH","A","1993",1.817637,
"CAN","CPI","FOOD","AGRWTH","A","1994",0.0980873,
"CAN","CPI","FOOD","AGRWTH","A","1995",2.66536,
"CAN","CPI","FOOD","AGRWTH","A","1996",1.154911,
"CAN","CPI","FOOD","AGRWTH","A","1997",1.538026,
"CAN","CPI","FOOD","AGRWTH","A","1998",1.570486,
"CAN","CPI","FOOD","AGRWTH","A","1999",1.05215,
"CAN","CPI","FOOD","AGRWTH","A","2000",1.068357,
"CAN","CPI","FOOD","AGRWTH","A","2001",4.846367,
"CAN","CPI","FOOD","AGRWTH","A","2002",2.52905,
"CAN","CPI","FOOD","AGRWTH","A","2003",1.441667,
"CAN","CPI","FOOD","AGRWTH","A","2004",1.774419,
"CAN","CPI","FOOD","AGRWTH","A","2005",2.292356,
"CAN","CPI","FOOD","AGRWTH","A","2006",2.272548,
"CAN","CPI","FOOD","AGRWTH","A","2007",2.63097,
"CAN","CPI","FOOD","AGRWTH","A","2008",3.93174,
"CAN","CPI","FOOD","AGRWTH","A","2009",5.475588,
"CAN","CPI","FOOD","AGRWTH","A","2010",0.9463722,
"CAN","CPI","FOOD","AGRWTH","A","2011",4.23913,
"CAN","CPI","FOOD","AGRWTH","A","2012",2.352711,
"CAN","CPI","FOOD","AGRWTH","A","2013",1.088825,
"CAN","CPI","FOOD","AGRWTH","A","2014",2.513227,
"CAN","CPI","FOOD","AGRWTH","A","2015",4.104455,
"CAN","CPI","FOOD","AGRWTH","A","2016",1.015169,
"CAN","CPI","FOOD","AGRWTH","A","2017",-1.010809,
"CAN","CPI","FOOD","AGRWTH","A","2018",0.8086413,
"CAN","CPI","FOOD","AGRWTH","A","2019",3.67703,
"CAN","CPI","FOOD","AGRWTH","A","2020",2.400181,
"CAN","CPI","FOOD","AGRWTH","A","2021",2.195014,
"CAN","CPI","FOOD","AGRWTH","A","2022",9.762547,
"CAN","CPI","TOT","AGRWTH","A","1915",2.080444,
"CAN","CPI","TOT","AGRWTH","A","1916",8.967391,
"CAN","CPI","TOT","AGRWTH","A","1917",17.95511,
"CAN","CPI","TOT","AGRWTH","A","1918",13.10782,
"CAN","CPI","TOT","AGRWTH","A","1919",9.53271,
"CAN","CPI","TOT","AGRWTH","A","1920",16.29693,
"CAN","CPI","TOT","AGRWTH","A","1921",-12.10565,
"CAN","CPI","TOT","AGRWTH","A","1922",-7.846411,
"CAN","CPI","TOT","AGRWTH","A","1923",0,
"CAN","CPI","TOT","AGRWTH","A","1924",-1.902174,
"CAN","CPI","TOT","AGRWTH","A","1925",1.200369,
"CAN","CPI","TOT","AGRWTH","A","1926",0.729927,
"CAN","CPI","TOT","AGRWTH","A","1927",-1.449275,
"CAN","CPI","TOT","AGRWTH","A","1928",0.7352941,
"CAN","CPI","TOT","AGRWTH","A","1929",1.00365,
"CAN","CPI","TOT","AGRWTH","A","1930",-0.9936766,
"CAN","CPI","TOT","AGRWTH","A","1931",-9.854014,
"CAN","CPI","TOT","AGRWTH","A","1932",-9.412955,
"CAN","CPI","TOT","AGRWTH","A","1933",-4.357542,
"CAN","CPI","TOT","AGRWTH","A","1934",1.168224,
"CAN","CPI","TOT","AGRWTH","A","1935",0.4618938,
"CAN","CPI","TOT","AGRWTH","A","1936",2.068965,
"CAN","CPI","TOT","AGRWTH","A","1937",3.603604,
"CAN","CPI","TOT","AGRWTH","A","1938",0.5434783,
"CAN","CPI","TOT","AGRWTH","A","1939",-0.7567568,
"CAN","CPI","TOT","AGRWTH","A","1940",4.248366,
"CAN","CPI","TOT","AGRWTH","A","1941",5.956113,
"CAN","CPI","TOT","AGRWTH","A","1942",4.635108,
"CAN","CPI","TOT","AGRWTH","A","1943",2.167766,
"CAN","CPI","TOT","AGRWTH","A","1944",0.6457565,
"CAN","CPI","TOT","AGRWTH","A","1945",0.6416132,
"CAN","CPI","TOT","AGRWTH","A","1946",3.096539,
"CAN","CPI","TOT","AGRWTH","A","1947",9.010601,
"CAN","CPI","TOT","AGRWTH","A","1948",14.26256,
"CAN","CPI","TOT","AGRWTH","A","1949",3.475177,
"CAN","CPI","TOT","AGRWTH","A","1950",2.673064,
"CAN","CPI","TOT","AGRWTH","A","1951",10.5474,
"CAN","CPI","TOT","AGRWTH","A","1952",2.596618,
"CAN","CPI","TOT","AGRWTH","A","1953",-1.000589,
"CAN","CPI","TOT","AGRWTH","A","1954",0.6539834,
"CAN","CPI","TOT","AGRWTH","A","1955",0.1772002,
"CAN","CPI","TOT","AGRWTH","A","1956",1.356132,
"CAN","CPI","TOT","AGRWTH","A","1957",3.315881,
"CAN","CPI","TOT","AGRWTH","A","1958",2.364865,
"CAN","CPI","TOT","AGRWTH","A","1959",1.210121,
"CAN","CPI","TOT","AGRWTH","A","1960",1.358696,
"CAN","CPI","TOT","AGRWTH","A","1961",1.018767,
"CAN","CPI","TOT","AGRWTH","A","1962",1.061571,
"CAN","CPI","TOT","AGRWTH","A","1963",1.628151,
"CAN","CPI","TOT","AGRWTH","A","1964",1.912145,
"CAN","CPI","TOT","AGRWTH","A","1965",2.332657,
"CAN","CPI","TOT","AGRWTH","A","1966",3.815659,
"CAN","CPI","TOT","AGRWTH","A","1967",3.579952,
"CAN","CPI","TOT","AGRWTH","A","1968",4.0553,
"CAN","CPI","TOT","AGRWTH","A","1969",4.561559,
"CAN","CPI","TOT","AGRWTH","A","1970",3.34604,
"CAN","CPI","TOT","AGRWTH","A","1971",2.704918,
"CAN","CPI","TOT","AGRWTH","A","1972",4.988029,
"CAN","CPI","TOT","AGRWTH","A","1973",7.487647,
"CAN","CPI","TOT","AGRWTH","A","1974",10.99717,
"CAN","CPI","TOT","AGRWTH","A","1975",10.67219,
"CAN","CPI","TOT","AGRWTH","A","1976",7.541739,
"CAN","CPI","TOT","AGRWTH","A","1977",7.976445,
"CAN","CPI","TOT","AGRWTH","A","1978",8.973723,
"CAN","CPI","TOT","AGRWTH","A","1979",9.144677,
"CAN","CPI","TOT","AGRWTH","A","1980",10.12922,
"CAN","CPI","TOT","AGRWTH","A","1981",12.47161,
"CAN","CPI","TOT","AGRWTH","A","1982",10.76897,
"CAN","CPI","TOT","AGRWTH","A","1983",5.863588,
"CAN","CPI","TOT","AGRWTH","A","1984",4.304778,
"CAN","CPI","TOT","AGRWTH","A","1985",3.962031,
"CAN","CPI","TOT","AGRWTH","A","1986",4.194786,
"CAN","CPI","TOT","AGRWTH","A","1987",4.356109,
"CAN","CPI","TOT","AGRWTH","A","1988",4.028234,
"CAN","CPI","TOT","AGRWTH","A","1989",4.983622,
"CAN","CPI","TOT","AGRWTH","A","1990",4.780477,
"CAN","CPI","TOT","AGRWTH","A","1991",5.625864,
"CAN","CPI","TOT","AGRWTH","A","1992",1.490133,
"CAN","CPI","TOT","AGRWTH","A","1993",1.865079,
"CAN","CPI","TOT","AGRWTH","A","1994",0.1655629,
"CAN","CPI","TOT","AGRWTH","A","1995",2.14876,
"CAN","CPI","TOT","AGRWTH","A","1996",1.570531,
"CAN","CPI","TOT","AGRWTH","A","1997",1.621216,
"CAN","CPI","TOT","AGRWTH","A","1998",0.9959425,
"CAN","CPI","TOT","AGRWTH","A","1999",1.734843,
"CAN","CPI","TOT","AGRWTH","A","2000",2.71944,
"CAN","CPI","TOT","AGRWTH","A","2001",2.52512,
"CAN","CPI","TOT","AGRWTH","A","2002",2.258394,
"CAN","CPI","TOT","AGRWTH","A","2003",2.758563,
"CAN","CPI","TOT","AGRWTH","A","2004",1.857259,
"CAN","CPI","TOT","AGRWTH","A","2005",2.213552,
"CAN","CPI","TOT","AGRWTH","A","2006",2.002025,
"CAN","CPI","TOT","AGRWTH","A","2007",2.138384,
"CAN","CPI","TOT","AGRWTH","A","2008",2.370271,
"CAN","CPI","TOT","AGRWTH","A","2009",0.2994668,
"CAN","CPI","TOT","AGRWTH","A","2010",1.776872,
"CAN","CPI","TOT","AGRWTH","A","2011",2.912135,
"CAN","CPI","TOT","AGRWTH","A","2012",1.515678,
"CAN","CPI","TOT","AGRWTH","A","2013",0.9382919,
"CAN","CPI","TOT","AGRWTH","A","2014",1.906636,
"CAN","CPI","TOT","AGRWTH","A","2015",1.125241,
"CAN","CPI","TOT","AGRWTH","A","2016",1.42876,
"CAN","CPI","TOT","AGRWTH","A","2017",1.596884,
"CAN","CPI","TOT","AGRWTH","A","2018",2.268226,
"CAN","CPI","TOT","AGRWTH","A","2019",1.949269,
"CAN","CPI","TOT","AGRWTH","A","2020",0.7169997,
"CAN","CPI","TOT","AGRWTH","A","2021",3.395193,
"CAN","CPI","TOT","AGRWTH","A","2022",6.802801,
"CZE","CPI","ENRG","AGRWTH","A","1996",7.221207,
"CZE","CPI","ENRG","AGRWTH","A","1997",12.16965,
"CZE","CPI","ENRG","AGRWTH","A","1998",16.35949,
"CZE","CPI","ENRG","AGRWTH","A","1999",6.368387,
"CZE","CPI","ENRG","AGRWTH","A","2000",16.45686,
"CZE","CPI","ENRG","AGRWTH","A","2001",0.1581861,
"CZE","CPI","ENRG","AGRWTH","A","2002",0.2895499,
"CZE","CPI","ENRG","AGRWTH","A","2003",-0.3412074,
"CZE","CPI","ENRG","AGRWTH","A","2004",3.884646,
"CZE","CPI","ENRG","AGRWTH","A","2005",6.528077,
"CZE","CPI","ENRG","AGRWTH","A","2006",9.067111,
"CZE","CPI","ENRG","AGRWTH","A","2007",3.687541,
"CZE","CPI","ENRG","AGRWTH","A","2008",10.19571,
"CZE","CPI","ENRG","AGRWTH","A","2009",1.508641,
"CZE","CPI","ENRG","AGRWTH","A","2010",4.562129,
"CZE","CPI","ENRG","AGRWTH","A","2011",7.142857,
"CZE","CPI","ENRG","AGRWTH","A","2012",7.162049,
"CZE","CPI","ENRG","AGRWTH","A","2013",0.6894931,
"CZE","CPI","ENRG","AGRWTH","A","2014",-3.672866,
"CZE","CPI","ENRG","AGRWTH","A","2015",-3.04548,
"CZE","CPI","ENRG","AGRWTH","A","2016",-2.557907,
"CZE","CPI","ENRG","AGRWTH","A","2017",1.000427,
"CZE","CPI","ENRG","AGRWTH","A","2018",3.140874,
"CZE","CPI","ENRG","AGRWTH","A","2019",5.056226,
"CZE","CPI","ENRG","AGRWTH","A","2020",-1.359481,
"CZE","CPI","ENRG","AGRWTH","A","2021",1.394059,
"CZE","CPI","ENRG","AGRWTH","A","2022",30.92727,
"CZE","CPI","FOOD","AGRWTH","A","1995",11.58522,
"CZE","CPI","FOOD","AGRWTH","A","1996",7.973337,
"CZE","CPI","FOOD","AGRWTH","A","1997",4.392734,
"CZE","CPI","FOOD","AGRWTH","A","1998",4.423974,
"CZE","CPI","FOOD","AGRWTH","A","1999",-5.532564,
"CZE","CPI","FOOD","AGRWTH","A","2000",0.9914687,
"CZE","CPI","FOOD","AGRWTH","A","2001",5.068493,
"CZE","CPI","FOOD","AGRWTH","A","2002",-1.944807,
"CZE","CPI","FOOD","AGRWTH","A","2003",-2.182826,
"CZE","CPI","FOOD","AGRWTH","A","2004",3.409606,
"CZE","CPI","FOOD","AGRWTH","A","2005",-0.2519444,
"CZE","CPI","FOOD","AGRWTH","A","2006",0.8565781,
"CZE","CPI","FOOD","AGRWTH","A","2007",4.736498,
"CZE","CPI","FOOD","AGRWTH","A","2008",8.108951,
"CZE","CPI","FOOD","AGRWTH","A","2009",-3.971536,
"CZE","CPI","FOOD","AGRWTH","A","2010",1.472061,
"CZE","CPI","FOOD","AGRWTH","A","2011",4.628442,
"CZE","CPI","FOOD","AGRWTH","A","2012",6.91379,
"CZE","CPI","FOOD","AGRWTH","A","2013",4.913983,
"CZE","CPI","FOOD","AGRWTH","A","2014",2.018163,
"CZE","CPI","FOOD","AGRWTH","A","2015",-1.104517,
"CZE","CPI","FOOD","AGRWTH","A","2016",-0.9334889,
"CZE","CPI","FOOD","AGRWTH","A","2017",5.182568,
"CZE","CPI","FOOD","AGRWTH","A","2018",1.31179,
"CZE","CPI","FOOD","AGRWTH","A","2019",2.818569,
"CZE","CPI","FOOD","AGRWTH","A","2020",4.538125,
"CZE","CPI","FOOD","AGRWTH","A","2021",0.8006464,
"CZE","CPI","FOOD","AGRWTH","A","2022",16.6946,
"CZE","CPI","TOT","AGRWTH","A","1992",11.0865,
"CZE","CPI","TOT","AGRWTH","A","1993",20.81303,
"CZE","CPI","TOT","AGRWTH","A","1994",10.03942,
"CZE","CPI","TOT","AGRWTH","A","1995",8.990531,
"CZE","CPI","TOT","AGRWTH","A","1996",8.758775,
"CZE","CPI","TOT","AGRWTH","A","1997",8.596157,
"CZE","CPI","TOT","AGRWTH","A","1998",10.69837,
"CZE","CPI","TOT","AGRWTH","A","1999",2.135448,
"CZE","CPI","TOT","AGRWTH","A","2000",3.775388,
"CZE","CPI","TOT","AGRWTH","A","2001",4.662675,
"CZE","CPI","TOT","AGRWTH","A","2002",1.902981,
"CZE","CPI","TOT","AGRWTH","A","2003",0.1187392,
"CZE","CPI","TOT","AGRWTH","A","2004",2.760108,
"CZE","CPI","TOT","AGRWTH","A","2005",1.857098,
"CZE","CPI","TOT","AGRWTH","A","2006",2.533993,
"CZE","CPI","TOT","AGRWTH","A","2007",2.853124,
"CZE","CPI","TOT","AGRWTH","A","2008",6.358664,
"CZE","CPI","TOT","AGRWTH","A","2009",1.019377,
"CZE","CPI","TOT","AGRWTH","A","2010",1.472727,
"CZE","CPI","TOT","AGRWTH","A","2011",1.917219,
"CZE","CPI","TOT","AGRWTH","A","2012",3.287623,
"CZE","CPI","TOT","AGRWTH","A","2013",1.438298,
"CZE","CPI","TOT","AGRWTH","A","2014",0.3439886,
"CZE","CPI","TOT","AGRWTH","A","2015",0.3093646,
"CZE","CPI","TOT","AGRWTH","A","2016",0.6835042,
"CZE","CPI","TOT","AGRWTH","A","2017",2.450534,
"CZE","CPI","TOT","AGRWTH","A","2018",2.149495,
"CZE","CPI","TOT","AGRWTH","A","2019",2.847876,
"CZE","CPI","TOT","AGRWTH","A","2020",3.161295,
"CZE","CPI","TOT","AGRWTH","A","2021",3.839845,
"CZE","CPI","TOT","AGRWTH","A","2022",15.10017,
"DNK","CPI","ENRG","AGRWTH","A","1971",9.410308,
"DNK","CPI","ENRG","AGRWTH","A","1972",1.168994,
"DNK","CPI","ENRG","AGRWTH","A","1973",12.26977,
"DNK","CPI","ENRG","AGRWTH","A","1974",49.87361,
"DNK","CPI","ENRG","AGRWTH","A","1975",4.846973,
"DNK","CPI","ENRG","AGRWTH","A","1976",9.502301,
"DNK","CPI","ENRG","AGRWTH","A","1977",9.530766,
"DNK","CPI","ENRG","AGRWTH","A","1978",8.729712,
"DNK","CPI","ENRG","AGRWTH","A","1979",33.46935,
"DNK","CPI","ENRG","AGRWTH","A","1980",40.12808,
"DNK","CPI","ENRG","AGRWTH","A","1981",25.84866,
"DNK","CPI","ENRG","AGRWTH","A","1982",12.25566,
"DNK","CPI","ENRG","AGRWTH","A","1983",0.6544139,
"DNK","CPI","ENRG","AGRWTH","A","1984",0.233674,
"DNK","CPI","ENRG","AGRWTH","A","1985",2.846832,
"DNK","CPI","ENRG","AGRWTH","A","1986",3.206249,
"DNK","CPI","ENRG","AGRWTH","A","1987",5.239443,
"DNK","CPI","ENRG","AGRWTH","A","1988",0.4840139,
"DNK","CPI","ENRG","AGRWTH","A","1989",6.507839,
"DNK","CPI","ENRG","AGRWTH","A","1990",0.257652,
"DNK","CPI","ENRG","AGRWTH","A","1991",0.2652418,
"DNK","CPI","ENRG","AGRWTH","A","1992",-1.633882,
"DNK","CPI","ENRG","AGRWTH","A","1993",-0.86494,
"DNK","CPI","ENRG","AGRWTH","A","1994",0.04908274,
"DNK","CPI","ENRG","AGRWTH","A","1995",1.820788,
"DNK","CPI","ENRG","AGRWTH","A","1996",5.0685,
"DNK","CPI","ENRG","AGRWTH","A","1997",3.051948,
"DNK","CPI","ENRG","AGRWTH","A","1998",1.043709,
"DNK","CPI","ENRG","AGRWTH","A","1999",7.179671,
"DNK","CPI","ENRG","AGRWTH","A","2000",11.93924,
"DNK","CPI","ENRG","AGRWTH","A","2001",1.507851,
"DNK","CPI","ENRG","AGRWTH","A","2002",2.150298,
"DNK","CPI","ENRG","AGRWTH","A","2003",0.8611216,
"DNK","CPI","ENRG","AGRWTH","A","2004",2.619974,
"DNK","CPI","ENRG","AGRWTH","A","2005",7.621492,
"DNK","CPI","ENRG","AGRWTH","A","2006",5.347847,
"DNK","CPI","ENRG","AGRWTH","A","2007",0.08281688,
"DNK","CPI","ENRG","AGRWTH","A","2008",7.673756,
"DNK","CPI","ENRG","AGRWTH","A","2009",-3.882281,
